globalid,name,address,latitude,longitude,restroom_open_status,advertised_hours,ada_accessible,gender_neutral,baby_changing,showers,menstrual_products,category,operated_by,restroom_assessed,restroom_assessment_date,public_buildings,outdoor_facilities,government_facilities,commercial,transportation_mts,other,notes,timestamp,place_id,action,researcher_name,audit_datetime,restroom_name,open_when_visited,access_method,findability,showers_available,water_refill_nearby,visible_signage,security_cameras,access_barriers,overall_impressions,outside_context,approved
988b0577-97b4-43f0-8056-439dc60ece06,Crescent Area Embarcadero,"2320 N Harbor Dr, San Diego, CA 92101",32.72698487,-117.175781,1,"6:00am - 10:30pm, daily",1,0,0,1,0,2,Port of San Diego,1,8/19/22 15:49,,1,,,,,,,,,,,,,,,,,,,,,,
385737d5-d837-4d98-a14e-61b4d117439f,Mountain View Community Center,"641 S Boundary St, San Diego, CA 92113",32.69941667,-117.1058139,1,Mon - Thurs 12:00pm - 9:00pm; Fri 12:00pm - 8:00pm; Sat - Sun 9:00am - 5:00pm,1,0,1,,1,1,City of San Diego,3,,5,,,,,,,,,,,,,,,,,,,,,,,
3a7c2dae-b041-4104-884e-24d5c54a1af4,Oak Park Branch Library,"2802 54th St, San Diego, CA 92105",32.73498264,-117.0800792,1,Sat - Sun closed; Mon - Tues 11:30am - 8:00pm; Wed - Fri 9:30am - 6:00pm,1,2,1,,0,1,City of San Diego,3,,1,,,,,,,,,,,,,,,,,,,,,,,
1c0f2c76-74e8-401b-b38f-212c3dd64e9b,Mission Hills-Hillcrest/Knox Branch Library,"215 W Washington St, San Diego, CA 92103",32.74970418,-117.1652115,1,Mon - Tues 11:30am - 8:00pm; Wed - Fri 9:30am - 6:00pm; Sat - Sun Closed,1,1,1,,1,1,City of San Diego,3,,1,,,,,,,,,,,,,,,,,,,,,,,
502499ad-f3dd-4fec-8e2a-c58c0c788d0a,Mission Valley Branch Library,"2123 Fenton Pkwy, San Diego, CA 92108",32.77928543,-117.1269037,1,Sun Closed; Mon - Tues 11:30am - 8:00pm; Wed - Sat 9:30am - 6:00pm,1,0,1,,2,1,City of San Diego,3,,1,,,,,,,,,,,,,,,,,,,,,,,
fa112614-e4ab-4a01-9b47-957376da4d41,Tierrasanta Branch Library,"4985 La Cuenta Dr, San Diego, CA 92124",32.82094812,-117.0981003,1,Sun Closed; Mon - Tues 11:30am - 8:00pm; Wed - Sat 9:30am - 6:00pm,1,0,1,,0,,City of San Diego,3,,,,,,,,,,,,,,,,,,,,,,,,,
04c0b3f3-68f7-4ef9-bc6f-852ee6adcf1b,Aubrey Park,"14306 Sycamore Ave, Poway, CA 92064",32.97303697,-117.0377308,1,"Weekends and Special Events. Otherwise, go to the facility behind the Hamburger Factory @ 14122 Midland Rd, Poway, CA 92064",1,0,0,1,1,2,City of Poway,1,7/4/22 18:10,,1,,,,,,,,,,,,,,,,,,,,,,
3dd2e58d-c3f7-4469-beed-bbf2ef2ae0fa,Dixon Lake Parking,"3024 La Honda Dr, Escondido, CA 92027",33.16607613,-117.0516921,1,6:00a-7:30p,1,0,0,1,0,2,City of Escondido,3,9/19/22 16:20,,4,,,,,,,,,,,,,,,,,,,,,,
8de9c5fd-8f98-4433-81d3-72c4c734aac6,Balboa Park Visitor's Center,"1549 El Prado, San Diego, CA 92101",32.73120483,-117.149758,1,"9:30am - 4:30pm, daily",1,0,1,1,0,1,City of San Diego,1,2/18/22 16:52,7,,,,,,,,,,,,,,,,,,,,,,,
6aa14b44-be41-40cd-a53c-f63076b577c3,Dixon Lake Campground,"1700 La Honda Dr, Escondido, CA 92027",33.16018333,-117.048975,1,6:00a-7:30p,1,0,0,1,0,2,City of Escondido,3,9/19/22 16:14,,4,,,,,,,,,,,,,,,,,,,,,,
b7fb9a08-8db0-449b-8866-9412eebc978f,San Dieguito (Ball Fields),"1628 Lomas Santa Fe Dr, Del Mar, CA 92014",32.996973,-117.236829,1,"9:30am - 7:30pm, daily",1,1,0,,0,,San Diego County,3,,,,,,,,,,,,,,,,,,,,,,,,,
0a50d826-633f-4762-b0c2-28c3c368d09a,Dolores Magdaleno Memorial Recreation Center,"2902 Marcy Ave, San Diego, CA 92113",32.69834718,-117.1317591,1,"Mon, Tues, Thurs 12:00pm - 9:00pm; Wed 12:00pm - 10:00pm; Fri 11:00am - 7:00pm; Sat 9:00am - 5:00pm; Sun 10:00am - 4:00pm.",1,0,0,,0,1,City of San Diego,3,,2,,,,,,,,,,,,,,,,,,,,,,,
9dffe2f1-3e3a-4bef-bc9d-8c1a88901a3d,Glorietta Bay Park,"1975 Strand Way, Coronado, CA 92118",32.67531759,-117.1693303,1,24/7,1,0,0,1,0,2,City of Coronado,1,4/22/22 14:04,,1,,,,,,,,,,,,,,,,,,,,,,
07d6c57f-fcfb-46c2-a8e0-01454dc1870c,Liberty Station Basketball Court,"601 Farragut Rd, San Diego, CA 92106",32.73227778,-117.2146,1,Sunrise to Sunset,1,0,1,1,0,2,City of San Diego,1,4/23/22 14:36,,1,,,,,,,,,,,,,,,,,,,,,,
a2a477fc-235c-44b1-8a8d-6da6677e6784,Tuna Harbor Park,"740 N Harbor Dr, San Diego, CA 92101",32.71184058,-117.1750024,1,"9:00am to Sunset, daily",1,0,2,0,0,2,Port of San Diego,1,2026-04-19 10:57,,1,,,,,No showers and no stall doors on women restrooms,2026-04-19T17:59:05.014Z,a2a477fc-235c-44b1-8a8d-6da6677e6784,update,Ariana,2026-04-19 10:57,Tuna Harbor Park,Yes,Accessed from outside the building,Somewhat visible,No,Yes,No,No,,,,TRUE
252efd7d-3d91-4511-8950-dbe06a3eaef6,Washington Park,"501 N Rose St, Escondido, CA 92027",33.13594336,-117.0610786,1,"7:00am - 8:00pm, daily",1,1,1,,0,1,City of Escondido,3,,3,,,,,,,,,,,,,,,,,,,,,,,
8aa0353e-4e7e-4e08-a6a7-c34a17dcbf58,Bonita Cove,"3290 Mariners Way, San Diego, CA 92109",32.77066966,-117.248612,0,,1,1,1,0,0,2,City of San Diego,1,2/13/22 19:09,,2,,,,,,,,,,,,,,,,,,,,,,
f6390305-8fcb-4c06-aa66-4fbee5a5a7f9,Tierrasanta Community Park,"11220 Clairemont Mesa Blvd, San Diego, CA 92124",32.83005836,-117.0888912,1,24/7,1,0,1,1,0,,City of San Diego,3,,,,,,,,,,,,,,,,,,,,,,,,,
328927bd-29cb-4fd5-a656-9bbb5e1100f9,Ski Beach South,"1600 Vacation Rd, San Diego, CA 92109",32.7741,-117.233221,1,24/7,1,1,0,1,0,2,City of San Diego,1,2/11/22 18:34,,2,,,,,,,,,,,,,,,,,,,,,,
e8be85e5-93c0-4b90-9aca-1acb5a94fed3,Cabrillo Heights Park,"8308 Hurlbut St, San Diego, CA 92123",32.80527694,-117.1475371,1,24/7,1,0,0,1,0,2,City of San Diego,1,1/21/22 19:35,,1,,,,,,,,,,,,,,,,,,,,,,
fae01b3a-15e6-4ad9-b5d7-c5844705685d,Neil Good Day Center,"299 17th St, San Diego, CA 92101",32.7079613,-117.1482672,1,Mon - Fri 7:00am - 3:00pm,1,0,0,1,0,1,St. Vincent de Paul,1,,5,,,,,,,,,,,,,,,,,,,,,,,
f71b8149-371b-4f65-beed-9252a44c75dc,John F. Kennedy Park,"1675 E Madison Ave, El Cajon, CA 92019",32.79951536,-116.9200431,1,"7:00am - 7:00pm, daily",0,1,0,1,0,2,City of El Cajon,1,4/22/21 15:54,,1,,,,,,,,,,,,,,,,,,,,,,
0749006a-3b98-4d52-bf8f-6ece8344b115,Heritage Museum (Old Poway Park),"14114 Midland Rd, Poway, CA 92064",32.96969388,-117.0371269,1,"8:00am - 9:00pm, daily",1,0,0,1,0,2,City of Poway,1,1/22/22 15:26,,1,,,,,,,,,,,,,,,,,,,,,,
8956b54b-d40c-4353-9553-cb3d27ada5df,La Mesita Park,"8855 Dallas St, La Mesa, CA 91942",32.78942126,-117.0052123,1,"Dawn to Sunset, daily",1,0,0,1,0,2,City of La Mesa,3,,,1,,,,,,,,,,,,,,,,,,,,,,
9ba8ee20-4560-4520-8806-71ab801d2be0,Balboa Park 8th Avenue Chess Club,"1011 8th Ave, San Diego, CA 92101",32.72931704,-117.1575932,1,7:30am - 8:30pm,1,0,0,1,0,2,City of San Diego,1,2/18/22 19:24,,1,,,,,,,,,,,,,,,,,,,,,,
4ace8396-c8e3-4f1e-b324-3d184fe28c79,Otay Ranch Town Center,"2015 Birch Rd, Chula Vista, CA 91915",32.6243871,-116.9678433,1,"Mon - Thurs 10:00am - 7:00pm, Fri - Sat 10:00am - 5:00pm, Sun Closed",1,1,1,1,1,5,Brookfield Properties,3,8/24/22 16:15,,,,1,,,,,,,,,,,,,,,,,,,,
a90f85b1-11d4-428c-bdad-0d64f73dd303,El Toyon Park,2005 E 4th St. National City CA 91950,32.68675428,-117.0858318,1,24/7,1,1,0,1,0,2,City of National City,1,4/19/21 18:25,,1,,,,,,,,,,,,,,,,,,,,,,
78ea8e57-a6ff-4750-b26e-62c03dfee370,Kennedy Neighborhood Park,4825 Ocean View Blvd San Diego CA 92113,32.69997388,-117.0914177,1,24/7,0,0,0,1,0,2,City of San Diego,1,4/22/21 16:21,,1,,,,,,,,,,,,,,,,,,,,,,
32ea97b8-175e-492e-b3a0-2b54946ed969,De Anza Cove Park,"3000 N Mission Bay Dr, San Diego, CA 92109",32.79708435,-117.2139383,0,,1,0,0,0,0,2,City of San Diego,1,3/19/22 16:05,,2,,,,,,,,,,,,,,,,,,,,,,
73740506-e016-44e6-84dd-8155c7330dae,Lemon Grove Park,"2271 Washington St, Lemon Grove, CA 91945",32.72980556,-117.0228806,1,"5:00am - 10:00pm, daily",1,0,0,1,0,2,City of Lemon Grove,3,7/23/22 14:30,,1,,,,,,,,,,,,,,,,,,,,,,
ac21108d-8487-4987-acf4-608343549ad6,Bay Terraces Community Park,"7373 Tooma St., San Diego, CA  92139",32.680779,-117.0356121,1,not listed,0,0,0,1,0,2,City of San Diego,1,4/19/21 16:11,,1,,,,,,,,,,,,,,,,,,,,,,
ecf728aa-2ef3-4580-9724-c8e89b4b7f6a,Morley Field Sports Complex,"2221 Morley Field Dr, San Diego, CA 92104",32.73846015,-117.1384789,1,"Mon & Wed 3:00pm - 9:00pm, Tues, Thurs, & Fri 4:00pm - 8:00pm, Sat 9:00am - 5:00pm, Sun Closed",1,0,0,1,0,2,City of San Diego,1,4/23/22 18:14,,1,,,,,,,,,,,,,,,,,,,,,,
2d5e3b69-d42a-423b-9a37-dfeb4b8a924e,Morley Field Velodrome,"2516 Pershing Dr, San Diego, CA 92104",32.73686174,-117.1401287,1,"Mon & Wed 3:00pm - 9:00pm, Tues, Thurs, & Fri 4:00pm - 8:00pm, Sat 9:00am - 5:00pm, Sun Closed",0,0,0,1,0,2,City of San Diego,1,4/23/22 18:24,,1,,,,,,,,,,,,,,,,,,,,,,
cb0a6df0-78ce-445c-9e42-e5e874855aa8,Imperial Beach Branch Library,"810 Imperial Beach Blvd, Imperial Beach, CA 91932",32.57674498,-117.116247,1,"Sun Closed, Mon & Wed - Thurs 10:00am - 6:00pm, Tues 12:00pm - 7:00pm, Fri - Sat 10:00am - 5:00pm",1,0,1,1,2,1,San Diego County,1,7/22/22 14:42,1,,,,,,,,,,,,,,,,,,,,,,,
b1b0a6f7-f8fd-4b01-93bb-1293e91b09a4,Rancho Peñasquitos Branch Library,"13330 Salmon River Rd, San Diego, CA 92129",32.95803127,-117.1219623,1,Mon - Tues 11:30am-8:00pm; Wed - Sat 9:30am - 6:00pm; Sun Closed,1,0,1,,0,1,City of San Diego,3,,1,,,,,,,,,,,,,,,,,,,,,,,
950c3d3c-7d34-45c8-a9b6-28b9a5874f06,Chula Vista Heritage Park Recreation Center,"1381 E Palomar St, Chula Vista, CA 91913",32.62446179,-116.9977437,1,"Mon - Wed & Sat 8:00am - 7:00pm, Thurs 24 hours, Fri 8:00am - 9:00pm, Sun 1:55am - 7:00pm",1,1,0,1,0,2,City of Chula Vista,1,4/18/21 15:26,,1,,,,,,,,,,,,,,,,,,,,,,
10a7a595-1a51-4994-bbf2-ada07ba1a4de,Lemon Grove Branch Library,"7866 Lincoln St, Lemon Grove, CA 91945",32.73854824,-117.0292828,1,"Sun Closed, Mon & Wed - Thurs 10:00am - 6:00pm, Tues 12:00pm - 7:00pm, Fri - Sat 10:00am - 5:00pm",1,0,1,1,0,1,City of Lemon Grove,3,7/23/22 14:23,1,,,,,,,,,,,,,,,,,,,,,,,
ff047a82-695e-4939-acae-cde24dc25a16,Golden Hill Park,"2590-2596 Golden Hill Dr, San Diego, CA 92102",32.72047143,-117.1404708,1,Sun - Fri 7:00am - 6:30pm; Sat 7:00am - 6:00pm,0,0,0,1,0,2,City of San Diego,1,6/18/24 13:04,,1,,,,,,,,,,,,,,,,,,,,,,
998e0e59-30de-4c9b-94ad-a03022faeb19,Del Mar Powerhouse Community Center,"1658 Coast Blvd, Del Mar, CA 92014",32.96155775,-117.2679088,,"6:30am open, daily",,,,0,,,City of Del Mar,,7/4/23 16:15,,,,,,,,,,,,,,,,,,,,,,,,
00cc2b97-9ec6-4d72-bd0d-339915aa4579,Mission Point Park,"2600 Bayside Ln, San Diego, CA 92109",32.760271,-117.246726,1,24/7,1,0,0,0,0,2,City of San Diego,1,2/23/22 17:22,,2,,,,,,,,,,,,,,,,,,,,,,
4a133c80-6676-4611-85ab-cd5b0c022856,North Cove,"539 Hummingbird Ln, San Diego, CA 92109",32.77698548,-117.2367005,0,,,,,0,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
e3641eac-0942-4802-9b15-26e3557f319b,Oceanside Strand Breakwater,"900 The Strand N, Oceanside, CA 92054",33.20027257,-117.389357,1,24/7,1,1,0,0,0,2,City of Oceanside,3,8/26/22 18:17,,2,,,,,,,,,,,,,,,,,,,,,,
c485e1b6-71e7-4c71-8fbc-9aabdc731a61,Oceanside Strand Sportfisher,"The Strand N, Oceanside, CA 92054",33.19597847,-117.3857355,1,24/7,1,1,0,0,0,2,City of Oceanside,3,8/24/22 14:50,,2,,,,,,,,,,,,,,,,,,,,,,
f06ca2e5-917f-4652-90a8-cc90ba4d0b0c,Pacific Beach Lifeguard Station,"4400 Ocean Front Walk, San Diego, CA 92109",32.79442258,-117.2558989,1,9am-10pm,1,1,0,0,0,2,City of San Diego,1,6/24/22 16:49,,2,,,,,,,,,,,,,,,,,,,,,,
a9ca434b-3004-4015-bb15-e5d1f1548f3c,South Mission Beach,"339 N Jetty Rd, San Diego, CA 92109",32.759911,-117.252858,,24/7,,,,0,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
b0527a68-4ab1-44b9-b8c5-67b741e48e5c,Waterfront Park Playground,"1600 Pacific Hwy, San Diego, CA 92101",32.72100654,-117.1719028,1,6:00am - 10:00pm daily,1,1,1,0,0,2,San Diego County,1,,,1,,,,,,,,,,,,,,,,,,,,,,
6e188964-6ded-4ee4-aff7-6a94d50bc4b6,Civita Park Splashpad,"Russell Park Way & Civita Blvd, San Diego, CA 92108",32.77830161,-117.1474859,1,Sunrise to Sunset,1,1,1,0,0,2,City of San Diego,3,6/15/23 19:18,,1,,,,,,,,,,,,,,,,,,,,,,
1e19c189-98d8-4601-863e-f1971601eda0,Torrey Pines State Beach North Parking Lot,"13079 N Torrey Pines Rd, San Diego, CA 92121",32.93478887,-117.2600898,1,"7:15am to Sunset, daily",1,1,1,0,0,2,City of San Diego & CA State,3,32:03.8,,2,,,,,,,,,,,,,,,,,,,,,,
ed3cb7f2-0eac-4bfc-97d4-0f5214c4390d,Potrero County Park Campground,"24800 Potrero Park Dr, Potrero, CA 91963",32.61267589,-116.5929059,,"9:30am to Sunset, daily",,,,2,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
dc921d23-0406-44d2-9582-11903cf6a21a,Guajome Regional Campground,"3000 Guajome Lake Rd, Oceanside, CA 92057",33.24487263,-117.2731468,,"9:30am to Sunset, daily",,,,2,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
9770c2ad-cbf9-4d2b-a9d9-ab546bc7f216,Oceanside Pier Plaza,"195 N Pacific St, Oceanside, CA 92054",33.1936567,-117.3833128,1,"Dawn to Sunset, daily",1,1,1,0,0,2,City of Oceanside,3,8/24/22 14:42,,2,,,,,,,,,,,,,,,,,,,,,,
6ad07f60-186b-4904-843c-41b4906d849f,City College Campus Building A,"1313 Park Blvd, d105, San Diego, CA 92101",32.71897779,-117.1516167,1,"Mon - Thurs 8:00am - 4:30pm, Fri 8:00am - 1:00pm, Sat - Sun closed",1,1,1,1,2,6,San Diego City College,1,8/18/22 19:29,,,,,,College,,,,,,,,,,,,,,,,,,
317fd7ea-5905-4ae1-ae89-fea0d94192d4,Julian Visitor Center,"2129 Main St, Julian, CA 92036",33.07805996,-116.6025477,,"10:00am - 4:00pm, daily",,,,1,,,City of Julian,,,,,,,,,,,,,,,,,,,,,,,,,,
f0563736-91e3-49e7-9a01-adb2d714daeb,Old Town Robinson Rose House,"4098 Mason Street, San Diego, CA 92110",32.75479607,-117.1980125,1,10:00am to 6pm,1,0,0,1,0,5,City of San Diego & CA state parks,1,40:47.6,,,,,,,,,,,,,,,,,,,,,,,,
4233a68d-cc95-4676-8fd5-dd604867ce06,Fallbrook Branch Library,"124 S Mission Rd, Fallbrook, CA 92028",33.3814201,-117.2532178,,"Mon, Wed, Thurs 10:00am - 6:00pm, Tues 12:00pm - 7:00pm, Fri - Sat 10:00am - 5:00pm, Sun closed",,,,1,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
9b0e4fee-4350-48f2-9f41-89bf7723ba33,Santee Trolley Square,"9884 Mission Gorge Rd, Santee, CA 92071",32.84189367,-116.9804241,0,"10:00am - 9:00pm, daily",2,2,2,1,3,,Kimco Realty,2,,,,,,,,,,,,,,,,,,,,,,,,,
5c9a2959-c1d3-4c2b-b28f-89b390e54640,Casa de Reyes,"2754 Calhoun St, San Diego, CA 92110",32.75571643,-117.1971794,1,Mon - Thurs 11:00am - 9:00pm; Fri 11:00am - 10:00pm; Sat 10:00am - 10:00pm; Sun 10:00am - 9:00pm,1,0,1,1,0,2,"City of San Diego, CA state parks, & OLD TOWN FAMILY HOSPITALITY CORP",1,10/24/22 15:34,,1,,,,,,,,,,,,,,,,,,,,,,
a741d1a6-5b0b-461e-a19f-44784323efa9,Cowles Mountain,"7001 Golfcrest Dr, San Diego, CA 92119",32.80482069,-117.0373814,1,24/7,1,0,0,1,0,2,City of San Diego & Mission Trails Regional Park,3,57:06.6,,3,,,,,,,,,,,,,,,,,,,,,,
dbbfcd26-9b2a-45bb-8289-dcee3f3b1370,North Park Community Park,"4100 Idaho St, San Diego, CA 92104",32.75229193,-117.1345576,,24/7,,,,1,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
636c37cd-5540-4664-85ab-acc9d6926f48,Oceanside Strand Wisconsin Ave,"740 S The Strand, Oceanside, CA 92054",33.18628322,-117.3769648,1,24/7,0,0,0,1,0,2,City of Oceanside,3,8/24/22 15:00,,2,,,,,,,,,,,,,,,,,,,,,,
f13ae10e-019d-4047-a261-54a0ecb55ca6,Pioneer Park,"1521 Washington Pl, San Diego, CA 92103",32.74948,-117.177106,1,6:00am to Dusk,1,0,0,1,0,2,City of San Diego,1,2/24/22 18:20,,1,,,,,,,,,,,,,,,,,,,,,,
b77f5fcc-dc95-420d-9fc1-1fdd40d10d0d,Dana Park,"1775 Chatsworth Blvd, San Diego, CA 92106",32.73240725,-117.2329093,,Joint Use Hours,,,,1,,,City of San Diego & San Diego Unified,,,,,,,,,,,,,,,,,,,,,,,,,,
67a29790-d133-4432-a652-41e4dfd4a84f,Hawk Pocket Park,"4920 Guymon St, San Diego, CA 92102",32.71155999,-117.0892097,1,24/7,1,1,0,1,0,2,City of San Diego,1,,,1,,,,,,,,,,,,,,,,,,,,,,
9cc4e2a1-bee8-465d-b4c5-882fd95fe0aa,Imperial Beach Veterans Park,"1075 8th St, Imperial Beach, CA 91932",32.5780075,-117.1156656,1,"5:00am - 10:00pm, daily",1,0,0,1,0,2,City of Imperial Beach,1,7/22/22 15:41,,1,,,,,,,,,,,,,,,,,,,,,,
9437bf1d-f17c-456a-b353-20ea72cd16d2,Oceanside Harbor (Harbor Drive),"320 Harbor Dr, Oceanside, CA 92054",33.20512284,-117.3890164,1,"5:00am - 11:30pm, daily",1,0,1,1,0,2,City of Oceanside,3,9/24/22 14:21,,1,,,,,,,,,,,,,,,,,,,,,,
87bfe202-f50c-4593-880c-ebb17b700062,Kearny Mesa Dog Park,"3008 Armstrong St, San Diego, CA 92111",32.79991021,-117.1686912,,24/7,,,,1,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
9af409d7-60f9-4af5-b091-e53a23cea1b3,Morley Field Disc Golf Course,"3090 Pershing Dr, San Diego, CA 92103",32.73667335,-117.1360238,,"6:30am - 4:30pm, daily",,,,1,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
a0064b02-aef3-40cd-9ce8-d143b50f9d3e,Hilleary Park,"13500 Community Rd, Poway, CA 92064",32.96063056,-117.0410778,1,"6:00am - 10:30pm, daily",1,0,0,1,0,2,City of Poway,3,6/18/24 17:30,,1,,,,,,,,,,,,,,,,,,,,,,
95939505-00d1-4494-8c69-9d8f8be50f62,Cabrillo Heights Playground,"8308 Hurlbut St, San Diego, CA 92123",32.80574582,-117.1465755,,24/7,,,,1,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
4ca34795-830d-4cbc-92f0-96691c689f92,Chollas Community Park,"5850 Chollas Station Rd, San Diego, CA 92105",32.73858467,-117.0730008,1,7:00am - 4:00pm,1,1,1,1,0,2,City of San Diego,3,7/18/22 15:19,,1,,,,,,,,,,,,,,,,,,,,,,
0263ccaf-0534-4bd3-b0d8-7e79e17c5ab0,Admiral Baker Golf Course,"2400 Admiral Baker Rd #3604, San Diego, CA 92124",32.80181652,-117.0975278,,"6:00am - 6:00pm, daily",,,,1,,,US Navy,,,,,,,,,,,,,,,,,,,,,,,,,,
af1a0a46-c52e-453e-9c0a-403f2acd1fea,Jess Martin County Park,"2663 Apple Ln, Julian, CA 92036",33.07247095,-116.5922228,,"6:00am - 7:00pm, daily",,,,1,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
adeb9277-0349-40d7-86a0-857517b5ea10,Civita Park Playground,"7960 Civita Blvd, San Diego, CA 92108",32.7799005,-117.1469414,1,Sunrise to Sunset,1,1,1,1,0,2,City of San Diego,1,6/15/23 18:19,,1,,,,,,,,,,,,,,,,,,,,,,
fdc21021-2742-4b2e-be9b-8ad77c9faa86,Coronado Club Room,"1985 Strand Way, Coronado, CA 92118",32.67479379,-117.1682413,1,Wed - Sun 7:30am - 2:00pm,1,1,1,1,0,2,City of Coronado,3,7/16/22 17:08,,2,,,,,,,,,,,,,,,,,,,,,,
c50f3253-487c-4883-b8be-ae19e0aa5e49,Harvest Park,"1550 E Palomar St, Chula Vista, CA 91913",32.63017581,-116.9909489,1,"7:00am - 10:00pm, daily",,,,1,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
921e8e1c-ae66-4d98-8e4c-e1008db7e626,Junior Seau Sports Complex,"9009 Park Plaza Drive, La Mesa, CA 91941",32.78912004,-117.0032646,,"9:30am - 5:00pm, daily",,,,1,,,City of La Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,
f8605783-eded-4c50-bfdc-738dc5ba2c51,Kimball Park (2),"49 E 16th Street, National City, CA 91950",32.67116825,-117.1038742,1,"Dawn to Dusk, daily",0,1,0,1,0,2,City of National City,1,7/22/22 16:30,,1,,,,,,,,,,,,,,,,,,,,,,
84a15660-a27f-4210-b1fb-414ec19998d1,Kimball Park (3),"49 E 16th Street, National City, CA 91950",32.67155434,-117.102737,1,"Dawn to Dusk, daily",1,1,0,1,0,2,City of National City,1,7/22/22 16:33,,1,,,,,,,,,,,,,,,,,,,,,,
476d62df-e98a-4371-8832-450a27397ee9,Oceanside Pier,"Pier, Oceanside, CA 92054",33.19278554,-117.386946,1,"Dawn to Sunset, daily",1,0,0,1,0,2,City of Oceanside,1,1/24/22 15:46,,2,,,,,,,,,,,,,,,,,,,,,,
780fe20e-d2e9-4f70-93fb-babb31b5016b,Big Rock Park,"8125 Arlette St, Santee, CA 92071",32.83074288,-117.0181992,1,"Dawn to Sunset, daily",1,0,0,1,0,2,City of Santee,3,10/8/22 17:28,,1,,,,,,,,,,,,,,,,,,,,,,
5605e7da-f83e-40df-8099-7cfc3ed32ae7,Escondido Public Library,"239 S Kalmia St, Escondido, CA 92025",33.12060285,-117.0792742,,"Sun Closed, Mon, Fri - Sat 9:00am - 6:00pm; Tues - Thurs 9:00am - 8:00pm",,,,1,,,City of Escondido,,,,,,,,,,,,,,,,,,,,,,,,,,
b9ff4ec9-9ae5-47b2-88ca-9c06216101d2,Junipero Serra Museum,"2727 Presidio Dr, San Diego, CA 92101",32.75963338,-117.1935037,,Sat - Sun 10:00am - 4:00pm,,,,1,,,San Diego History Museum & City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
ad90f1c3-5c62-4816-b58a-7042fe5f23f6,El Cajon Branch Library,"201 E Douglas Ave, El Cajon, CA 92020",32.79314022,-116.9604391,,"Mon & Thurs 10:00am - 6:00pm, Tues - Wed 12:00pm - 7:00pm, Fri - Sun 10:00am - 5:00pm",,,,1,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
0f89f435-2820-4fc4-9b9a-c10cd441b61e,Bonita-Sunnyside Library,"4375 Bonita Rd, Bonita, CA 91902",32.66142487,-117.0342906,,"Sun Closed, Mon & Wed - Thurs 10:00am - 6:00pm, Tues 12:00pm - 7:00pm, Fri - Sat 10:00am - 5:00pm",,,,1,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
69e99ff2-a966-4089-aa56-1dd6352fd652,Tierrasanta Recreation Center,"11220 Clairemont Mesa Blvd, San Diego, CA 92124",32.82972111,-117.0891796,,Mon 11:00am - 8:00pm; Tues & Thurs 10:00am - 8:00pm; Wed 11:30am - 8:30pm; Fri 12:00pm - 8:00pm; Sat - Sun 9:00am - 4:00pm,,,,1,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
654f4462-2f50-461b-9e31-f5b09222dafa,Joe Balderrama Park,"709 San Diego St, Oceanside, CA 92058",33.20425708,-117.3712069,,"6:00am - 9:00pm, daily",,,,1,,,City of Oceanside,,,,,,,,,,,,,,,,,,,,,,,,,,
a2160a11-41fc-426d-b836-0df0a54d7f21,Grape Street Dog Park,"28th Street and Grape Street, San Diego, CA  92102",32.72700233,-117.1348077,1,24/7,0,0,0,1,0,2,City of San Diego,3,6/18/24 14:08,,1,,,,,,,,,,,,,,,,,,,,,,
b410deaf-3507-4254-acfa-0a6ccec12468,Chavez Resource Center,"605 San Diego St, Oceanside, CA 92054",33.20408469,-117.3709734,,"Mon - Sat 9:00am - 5:00pm, Sun closed",,,,1,,,City of Oceanside,,,,,,,,,,,,,,,,,,,,,,,,,,
f6590680-13ba-44ab-8117-759f7d8fad59,Otay Ranch Branch Library,"2015 Birch Rd #409, Chula Vista, CA 91915",32.62408806,-116.9679853,,"Sun 12:00pm - 6:00pm, Mon - Sat 11:00am - 7:00pm",,,,1,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
4f71e75d-8c68-46dd-8d9d-73564a823947,City Heights/Weingart Branch Library,"3795 Fairmount Ave, San Diego, CA 92105",32.74723621,-117.1002295,,"Sun Closed, Mon - Tues 11:30am - 8:00pm, Wed - Sat 9:30am - 6:00pm",,,,1,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
